actual,assigned
1.0,-0.96902484
1.0,-0.65529306
1.0,-0.29559093
1.0,-1.4914097
1.0,-0.79993015
-1.0,-1.4323197
1.0,-1.1254116
1.0,0.78608434
1.0,0.89414137
1.0,1.3038801
1.0,-1.4162698
1.0,0.067007556
1.0,0.35296781
-1.0,-1.4956548
1.0,-1.0910141
1.0,-1.0942116
1.0,-1.2241194
1.0,0.29917159
1.0,-0.81141707
-1.0,0.37511162
1.0,0.052984563
-1.0,-0.43718455
1.0,0.18666581
-1.0,-1.199809
-1.0,-0.33619353
1.0,-1.3503737
1.0,0.92420872
1.0,-0.01463254
1.0,-1.3082799
1.0,0.94315855
1.0,0.65196351
1.0,0.86317402
1.0,-0.11795674
1.0,-0.92675208
1.0,-0.67367801
-1.0,-0.69679237
1.0,-0.17073049
1.0,-0.58472304
1.0,-0.45161249
-1.0,-0.06485731
-1.0,0.14565164
-1.0,-1.4032455
1.0,0.45123589
1.0,-0.71488264
-1.0,-2.6797778
-1.0,-0.98420879
1.0,-3.0953914
1.0,-0.36482764
-1.0,-0.28709025
-1.0,0.84462251
-1.0,-0.44612351
1.0,-0.33002469
1.0,0.28097462
1.0,-1.4037812
-1.0,0.098969418
-1.0,-0.76915912
-1.0,0.48548376
1.0,-1.4073484
1.0,0.44190967
1.0,-1.1847262
1.0,-0.80287639
1.0,-1.0628312
-1.0,-0.42013251
-1.0,-1.1495287
-1.0,-0.44993593
1.0,-0.6858589
1.0,-1.1581061
-1.0,0.038829023
1.0,0.20568327
1.0,-0.21107299
-1.0,-0.90510987
-1.0,-0.95021092
1.0,-0.10426755
1.0,-0.77793987
1.0,-0.14796775
1.0,-0.63079193
-1.0,-0.8699905
1.0,-0.29752257
1.0,-0.89780209
1.0,-0.92842359
1.0,-1.0163468
-1.0,-0.26099491
1.0,0.21379561
1.0,-1.1391246
1.0,0.25232877
1.0,-0.67625109
-1.0,0.036431511
-1.0,0.053382095
-1.0,0.86575038
1.0,-0.067086899
-1.0,-1.1074109
1.0,-1.3731037
1.0,0.067808003
1.0,0.39341762
1.0,-0.11021688
1.0,-1.5462797
1.0,-0.67494631
-1.0,-0.78859758
1.0,-1.69493
-1.0,-0.84283982
1.0,0.078871498
1.0,1.3777782
-1.0,0.85571508
1.0,0.49255845
1.0,-1.1511784
1.0,-1.1385762
1.0,-0.79070853
1.0,-1.1176562
1.0,-1.7436164
1.0,-0.624788
-1.0,-0.93893252
-1.0,1.0647172
-1.0,-0.51264255
1.0,1.3166269
1.0,-0.66460932
-1.0,0.3550681
1.0,-0.78743408
1.0,-0.13557903
1.0,-0.69785042
1.0,-1.2937125
1.0,-1.5340782
-1.0,-0.52683678
1.0,-0.60814398
1.0,0.67322651
1.0,1.2185732
-1.0,0.80114763
1.0,-1.0115322
1.0,-0.89642097
1.0,0.13010769
1.0,-0.052693432
-1.0,0.72821595
1.0,-1.4480446
-1.0,0.15384245
1.0,-1.1814125
1.0,-0.41577001
1.0,0.33330392
1.0,0.61662393
1.0,-0.96141922
-1.0,-0.61650357
1.0,-0.52780894
-1.0,-0.67507726
1.0,-0.24222377
-1.0,-1.2060903
1.0,-1.1431372
1.0,-0.87923038
-1.0,-1.4375564
1.0,-0.049809197
-1.0,0.6217546
1.0,0.70993485
1.0,-0.77609464
1.0,-0.22076112
1.0,0.195386
1.0,0.34492691
1.0,-0.48840129
1.0,0.18415937
-1.0,-0.52137568
1.0,0.046766612
1.0,0.53082767
-1.0,-0.33807909
-1.0,1.5165931
1.0,0.59090849
-1.0,0.49802032
-1.0,-1.1119646
1.0,-0.11382399
-1.0,0.31071739
1.0,-0.44179063
1.0,-1.0746118
1.0,-1.6414508
1.0,-0.36025317
1.0,-1.1263407
-1.0,0.099039324
-1.0,-0.041386403
1.0,-1.4439649
1.0,-0.011593115
1.0,-1.0487677
1.0,-0.83059749
-1.0,-0.025335246
-1.0,-0.58128782
1.0,-0.42602767
1.0,0.62826738
1.0,-1.3038345
-1.0,-1.4333768
1.0,-0.91851938
1.0,0.67019626
-1.0,-0.69067581
1.0,-1.1006396
1.0,-0.61102243
1.0,-1.2361652
-1.0,-1.2428233
1.0,0.368347
1.0,-0.032108939
-1.0,0.7165416
1.0,-1.2871759
1.0,-1.1178829
-1.0,-1.0182224
1.0,-0.86220661
1.0,-0.6704009
1.0,-1.4425952
1.0,0.29824547
-1.0,-0.6517785
1.0,-0.87869626
1.0,-0.23762875
1.0,-0.43085957
1.0,-1.4434234
1.0,0.49651339
1.0,0.14510738
1.0,-0.93502654
1.0,-0.58355196
1.0,-0.9221706
1.0,0.45509152
1.0,-1.3344284
-1.0,-0.29756429
1.0,-1.242457
1.0,-0.19627219
1.0,-1.2513516
1.0,-1.6863118
1.0,0.5460539
1.0,-1.3703734
1.0,-0.47673128
-1.0,-0.78707863
1.0,-0.77916894
1.0,1.3663505
1.0,-0.40819381
1.0,-0.54928831
1.0,-1.2363435
-1.0,-0.68987171
1.0,0.17379472
1.0,0.69351486
1.0,-0.87320528
-1.0,-0.53506743
1.0,-0.71560342
-1.0,0.92903022
-1.0,-0.94690611
-1.0,-0.023145116
1.0,0.34145431
-1.0,-0.7349561
-1.0,0.032741652
1.0,-0.41430206
-1.0,0.081970617
1.0,-1.3432003
-1.0,-0.18864385
1.0,0.024129675
1.0,-0.11503991
-1.0,-0.52904091
1.0,-0.37188173
1.0,0.028541241
1.0,0.33283431
1.0,-0.12987134
-1.0,-0.36319613
1.0,-0.76312656
1.0,1.1569162
1.0,-3.3573966
1.0,-0.10403819
-1.0,-1.6973714
1.0,0.7390562
1.0,-1.0638261
1.0,-0.39154831
1.0,-0.50215616
1.0,-1.4311262
1.0,-1.0048725
1.0,-0.043959463
1.0,-0.25159761
1.0,-0.10166296
-1.0,-0.66214712
1.0,0.23443397
1.0,-0.67592626
1.0,1.4657031
1.0,0.16580163
1.0,-0.0011147797
-1.0,0.55371549
-1.0,-1.0082044
1.0,-0.31232681
-1.0,-1.3298266
-1.0,-1.374706
1.0,-1.3052852
-1.0,0.60053896
-1.0,-0.85919786
1.0,-0.96838241
1.0,-1.5643131
1.0,-1.1542478
1.0,-0.0015174978
1.0,-1.4838212
1.0,-1.2880342
-1.0,-0.87906141
1.0,0.11119674
-1.0,0.10796401
1.0,-1.5998215
-1.0,-0.85270642
1.0,-0.38148482
-1.0,-0.66845397
1.0,0.97369977
-1.0,-0.53964256
1.0,-1.2446025
1.0,1.1457459
1.0,-1.1557212
1.0,-1.1880657
-1.0,-1.2096674
1.0,-0.22028364
1.0,0.14129329
1.0,-1.2664488
1.0,1.0780693
1.0,0.63008962
1.0,-0.95580756
-1.0,-0.55541614
1.0,-0.6875271
1.0,-0.025338365
-1.0,-0.28873491
1.0,-1.0497257
1.0,-0.95311742
1.0,-0.70573961
1.0,0.23428097
-1.0,-1.1786454
1.0,-0.77308285
1.0,1.2671484
-1.0,0.52815771
1.0,0.51122368
1.0,0.47135848
1.0,0.11918491
1.0,0.89289466
1.0,0.10515345
1.0,-0.73746883
1.0,-1.047532
1.0,-0.50550292
1.0,-1.2479246
-1.0,-0.48668049
-1.0,-0.76220004
1.0,-0.13534229
1.0,-0.5909139
1.0,-1.1117263
1.0,-0.4904168
-1.0,-1.2448172
1.0,-1.4155847
-1.0,0.077500053
1.0,1.1496352
-1.0,0.72051798
1.0,-1.2886985
1.0,-0.1228672
1.0,-0.55879665
1.0,0.97778449
1.0,-0.81119014
-1.0,-1.2257551
1.0,-1.0777234
1.0,0.46412416
1.0,-0.28218322
1.0,0.32069183
1.0,-0.2490957
-1.0,-0.47457816
1.0,-0.697462
1.0,0.30659934
-1.0,-0.21049122
-1.0,-0.73118877
-1.0,-0.14995627
1.0,0.70922389
1.0,1.3436076
1.0,0.57986299
1.0,-0.94476428
-1.0,-0.43583748
1.0,-1.4677302
1.0,0.65201347
-1.0,-0.77146993
1.0,-1.6383858
-1.0,-1.1330859
1.0,0.9238783
1.0,-0.15725158
1.0,1.2175423
-1.0,-0.55269912
-1.0,-1.1487542
1.0,-1.1442725
1.0,-1.3128586
1.0,-1.1464587
1.0,1.0263017
1.0,-1.1948265
-1.0,-0.29465838
1.0,-0.0042613764
1.0,-0.88363533
1.0,-0.24401012
1.0,0.22146249
-1.0,0.34074565
-1.0,-0.86076137
1.0,-0.23304207
-1.0,-0.3014416
-1.0,0.42292855
1.0,-0.95827094
1.0,-0.46446655
1.0,-0.52474302
1.0,-0.80918313
1.0,0.055335373
1.0,-0.55065907
1.0,-1.4099395
1.0,-0.45713557
1.0,-1.5185526
1.0,-0.7938598
1.0,-0.58662979
-1.0,1.5727033
1.0,-1.4174216
1.0,-0.24725545
-1.0,0.5571268
-1.0,-1.5357312
1.0,-0.15545143
1.0,0.69740671
-1.0,-0.078128744
1.0,0.76827937
-1.0,0.63641094
-1.0,-1.2304143
-1.0,-1.1849106
1.0,-0.9717029
-1.0,-1.243759
1.0,-0.8616857
1.0,-0.75590991
1.0,1.0638057
1.0,0.55339921
1.0,0.19932185
1.0,-0.568151
1.0,-0.28795402
1.0,0.27600472
-1.0,-0.33672636
1.0,-0.25810393
1.0,-1.3141025
-1.0,-0.46156225
-1.0,0.096075619
-1.0,1.098656
1.0,0.043767422
1.0,-0.041492445
-1.0,0.40459104
1.0,-1.1963797
1.0,-1.5284996
-1.0,-0.91329784
-1.0,0.32236035
1.0,-0.11002175
-1.0,-0.09234952
1.0,-0.83664951
-1.0,-1.3461968
1.0,-0.19544558
1.0,-0.072681615
-1.0,0.40252007
1.0,-1.1759705
1.0,0.07347442
1.0,0.094876468
-1.0,-0.29821169
-1.0,0.89732613
1.0,-0.59582306
1.0,0.58705912
1.0,-0.30400196
1.0,-0.9110904
1.0,-0.78111055
1.0,-0.73980067
1.0,-0.46514942
1.0,-0.021963646
1.0,-1.4564029
1.0,0.13197428
1.0,0.39238477
1.0,-0.36403564
-1.0,-1.8600505
1.0,-0.56725299
1.0,-0.37177189
-1.0,-1.2039248
-1.0,-1.5563977
-1.0,-0.7897744
-1.0,-0.48906595
-1.0,1.1723596
1.0,-0.77007149
1.0,-0.76172959
1.0,-1.0350947
-1.0,-0.22878136
-1.0,0.43722341
1.0,1.0260889
-1.0,-0.20720666
1.0,0.27904285
1.0,-0.5905431
-1.0,0.67815642
1.0,0.43099641
1.0,-1.0065568
1.0,1.0362839
1.0,-0.018372673
-1.0,-1.6328531
-1.0,-0.013956919
1.0,-0.59287336
-1.0,-1.2965289
-1.0,-0.3521964
-1.0,0.77473435
1.0,-0.25574857
1.0,-0.39535628
1.0,-0.98852186
1.0,1.134611
1.0,-1.3248179
1.0,-0.90648327
1.0,-0.62863557
1.0,0.45304106
1.0,-0.60721373
-1.0,-0.53872647
1.0,-1.5401661
1.0,0.21599379
1.0,-0.1669932
1.0,0.016787333
1.0,-0.16638503
1.0,-0.95423797
1.0,-0.15613951
-1.0,0.89541129
1.0,-0.050363133
1.0,-1.0927725
1.0,0.43492646
-1.0,-0.64719541
1.0,0.4137321
-1.0,-0.25347621
1.0,0.2273948
1.0,-0.085988678
1.0,-0.80108054
1.0,0.23750205
-1.0,0.67329472
-1.0,-0.60551923
1.0,-0.71994639
1.0,-0.58445528
1.0,-1.266417
1.0,0.38463493
1.0,-0.10015587
-1.0,-1.1711206
1.0,-0.8779238
1.0,0.15079803
-1.0,0.77951869
1.0,-1.0079889
-1.0,0.78164125
-1.0,-0.83314782
1.0,-3.5024778
-1.0,-0.37519527
1.0,-0.90224051
1.0,-1.4598762
1.0,-0.22775661
1.0,0.20672285
1.0,0.52190061
1.0,0.31911559
1.0,-0.54868618
-1.0,1.7273514
1.0,-0.59481845
-1.0,0.11730027
1.0,-0.5505155
-1.0,1.0401933
1.0,-0.21708143
1.0,0.35934738
1.0,-0.49855487
-1.0,-0.87436026
1.0,-0.12443602
1.0,0.041686002
1.0,-0.73148014
-1.0,-1.3412246
-1.0,-0.63588329
1.0,-0.57086128
1.0,0.49769456
1.0,0.55836327
-1.0,-0.43321596
1.0,-0.46730658
1.0,0.32810626
1.0,-0.54016272
-1.0,-0.49478918
1.0,-0.98341338
1.0,-0.38906853
1.0,-1.4316798
1.0,-0.9485237
-1.0,-1.4172164
1.0,0.46046024
-1.0,-1.1209435
1.0,0.31894
1.0,-1.0818998
1.0,-0.130809
1.0,-0.42047836
1.0,-1.1573423
1.0,-1.0867983
1.0,-0.49873203
-1.0,1.2280671
1.0,0.14790955
1.0,-0.77900198
1.0,-1.052181
1.0,1.2039635
-1.0,-0.54292962
1.0,0.80357587
1.0,0.71989245
-1.0,-0.046455896
1.0,-1.0024574
-1.0,-0.27592167
1.0,0.96353947
1.0,-0.70275146
1.0,0.30635063
1.0,-1.0980394
1.0,0.65085915
1.0,-0.69336756
-1.0,-1.1964603
-1.0,-1.2250713
-1.0,-0.83125239
1.0,-0.62119154
1.0,-1.0575842
1.0,-1.0802685
1.0,-0.41459739
1.0,0.28759865
1.0,-1.0734971
1.0,-1.3531129
1.0,-0.14877256
1.0,-1.0345825
-1.0,-1.556864
-1.0,-0.17240381
1.0,-0.23116564
-1.0,-0.14505192
1.0,0.85456451
-1.0,0.33328923
1.0,-1.3280407
1.0,-0.39070622
-1.0,-0.15632239
1.0,-0.59166254
1.0,-1.0281204
-1.0,-0.73689074
1.0,-0.84067116
-1.0,-0.062446402
1.0,-1.5404761
1.0,-1.8357712
-1.0,-1.4010426
1.0,-0.13726192
1.0,-0.11393876
-1.0,0.51138847
-1.0,-1.5444503
-1.0,-0.77967342
1.0,-1.3587066
1.0,-1.4547972
1.0,-0.58903687
1.0,0.83170616
-1.0,-0.3704102
1.0,-0.79311493
-1.0,-0.95081925
1.0,-0.26649355
-1.0,-0.021711076
1.0,0.29280595
1.0,-0.91324111
1.0,-0.062622362
-1.0,0.083654556
1.0,1.0463462
-1.0,-0.80805713
1.0,-0.45121677
1.0,-0.16239569
1.0,0.92051266
1.0,-0.27622587
-1.0,-1.0049953
-1.0,-0.46174399
1.0,-1.3147799
1.0,-0.41584001
1.0,-0.66406869
-1.0,0.18054845
-1.0,-1.0453258
-1.0,-1.286042
-1.0,-0.64304858
1.0,-1.3507708
-1.0,-0.68598225
-1.0,0.3308068
-1.0,0.069356321
1.0,-0.032015457
-1.0,0.58867588
-1.0,1.6670987
1.0,-0.54857728
1.0,-0.34271129
1.0,-1.1119297
-1.0,-0.77801322
1.0,-0.22713783
1.0,-0.95452049
1.0,1.3228608
1.0,-0.7428853
1.0,-0.50944196
1.0,-1.5562494
-1.0,-0.02925271
1.0,-1.0293091
-1.0,-1.3955449
1.0,0.22102223
1.0,-1.4453042
1.0,0.023138855
-1.0,-0.93645258
-1.0,-0.69948263
1.0,-1.3787518
1.0,-0.64112818
1.0,-0.21130205
1.0,0.093795927
-1.0,0.31804805
-1.0,0.57989073
1.0,0.30908434
-1.0,0.58146467
1.0,-0.78437968
-1.0,0.14399532
-1.0,0.30524483
-1.0,0.79506455
-1.0,-0.53602471
-1.0,0.091998411
1.0,0.38084655
-1.0,0.42965442
1.0,0.38194114
1.0,-0.78825012
-1.0,1.370767
1.0,0.86063509
1.0,-0.4205568
-1.0,-1.0039218
1.0,-0.31597285
1.0,-1.6058176
-1.0,-1.6633067
1.0,-0.41726153
1.0,0.019309411
1.0,-0.68781018
1.0,-1.2114212
1.0,0.37089323
1.0,-1.1965014
1.0,0.62081182
1.0,0.13269489
1.0,1.0058772
1.0,-1.104785
-1.0,-0.59837396
1.0,0.53707887
1.0,-0.58356468
-1.0,-1.2584167
1.0,-0.45243098
1.0,-1.2162955
-1.0,0.62773723
1.0,0.61291231
1.0,-0.34919975
1.0,-1.1660215
-1.0,-1.3931557
1.0,0.4496032
-1.0,0.75072579
1.0,-1.3969848
1.0,-1.4042327
1.0,-0.10959871
1.0,-0.0049657589
1.0,0.12117278
1.0,-0.97944343
1.0,-0.8768949
1.0,-1.1354006
1.0,0.50941868
-1.0,1.1230748
1.0,-1.6696089
-1.0,0.3113725
1.0,-0.54708657
1.0,-4.7807106
1.0,-0.17289188
1.0,-0.36631405
-1.0,-0.09880319
1.0,-0.94859553
1.0,-0.35885414
1.0,-0.040669097
-1.0,-1.1808107
1.0,0.61392103
1.0,-0.40528773
1.0,0.56679311
1.0,-1.1748669
1.0,-0.35466645
-1.0,-0.097423569
1.0,-1.4510099
1.0,-0.28415161
1.0,0.93311457
1.0,-0.74277415
1.0,-1.3372391
1.0,0.68201754
1.0,0.007723908
1.0,0.003460759
1.0,-1.2798864
1.0,0.075362063
-1.0,-0.75268555
1.0,1.0602235
1.0,-0.52072706
1.0,-0.15073658
1.0,0.26131288
1.0,0.35964182
-1.0,0.028476485
1.0,-1.2928886
1.0,1.0748439
1.0,-1.5462342
-1.0,0.30488676
1.0,-0.60838409
-1.0,-0.362076
1.0,-1.5537161
-1.0,0.66769343
1.0,0.39477456
-1.0,-0.019839728
1.0,0.56305525
1.0,0.60196178
1.0,0.54031752
-1.0,0.12257305
1.0,-0.35752459
-1.0,-0.41374414
1.0,-0.68289878
-1.0,-1.114938
-1.0,-1.2240326
1.0,-0.19981857
-1.0,-0.62819569
1.0,-1.9041103
1.0,-0.67314823
-1.0,-0.84015041
1.0,0.29417414
1.0,-0.11277126
1.0,-1.1138251
1.0,-1.5873564
-1.0,0.77683083
1.0,-1.2576846
1.0,0.23621221
-1.0,-0.1221011
1.0,-1.1089513
1.0,-0.98649493
1.0,-0.67603596
1.0,-0.59789066
1.0,-1.3643874
1.0,0.33388482
1.0,-0.33265079
-1.0,0.13837579
1.0,0.48732153
-1.0,-1.4425966
1.0,-0.35752847
1.0,0.56980154
1.0,-0.40586728
-1.0,-0.026937084
1.0,-0.82065655
1.0,-0.46863525
1.0,-1.5062401
-1.0,-1.2308578
1.0,-1.0473274
1.0,-0.57016297
-1.0,0.47542588
1.0,0.094692976
-1.0,-1.5972042
1.0,-0.45776092
1.0,-0.71023212
-1.0,-1.0508812
1.0,0.90330072
1.0,-0.44032582
1.0,-0.68735743
1.0,-1.2574029
1.0,-0.14915627
1.0,-0.051439662
1.0,-1.2037996
-1.0,0.76217359
1.0,0.6993283
1.0,-0.028073365
-1.0,-1.0575583
-1.0,0.045188154
1.0,-0.22444136
-1.0,-1.3595848
-1.0,-0.41529644
1.0,-0.43031838
1.0,1.6113644
1.0,-0.027660709
-1.0,-0.83717015
1.0,-0.12371334
1.0,-1.6595326
-1.0,-0.42162936
1.0,0.11625627
1.0,0.63033562
1.0,-0.37921924
1.0,-0.29521964
1.0,-1.1608806
1.0,-0.014630531
1.0,-1.59067
1.0,-1.1820988
-1.0,-1.5918816
-1.0,-1.2311316
1.0,-1.4549618
1.0,-1.7104709
1.0,0.46780617
1.0,-1.2162049
1.0,-0.32902625
1.0,-0.58389219
1.0,-0.6905071
1.0,-0.27380252
1.0,-0.65162782
1.0,-2.0723901
1.0,-0.71165675
1.0,0.41661317
1.0,-0.24700325
1.0,0.71560827
1.0,0.050680914
1.0,-1.5875275
1.0,-0.80653925
-1.0,-1.1539998
1.0,0.43422155
1.0,-0.30348088
1.0,-0.92494557
1.0,0.86861314
1.0,-1.3919402
1.0,-1.3546448
1.0,-0.2361346
-1.0,0.074552539
1.0,0.16653473
1.0,0.96522636
1.0,0.63782201
1.0,-0.11794145
-1.0,1.0752626
1.0,-1.0502458
-1.0,-0.48469924
-1.0,-0.97760949
1.0,-1.970408
1.0,-0.15790902
1.0,-0.80155652
1.0,-0.29190646
1.0,-1.451686
1.0,-0.74341199
-1.0,-0.36256932
1.0,0.52589797
1.0,-1.1182413
1.0,-1.3245627
1.0,0.88083448
-1.0,-1.9035875
1.0,0.9684376
1.0,-0.68298617
-1.0,-0.58813706
1.0,-2.2259566
-1.0,-0.16913863
1.0,0.98043908
-1.0,-1.2442651
1.0,-0.89529446
1.0,-0.60783467
-1.0,-0.35116764
1.0,0.14500198
1.0,0.20378349
1.0,-0.23383298
1.0,-0.68065224
1.0,-1.132611
1.0,-0.196676
1.0,-0.41092573
1.0,1.272792
1.0,-0.43434204
-1.0,-1.7282937
1.0,-1.083257
1.0,0.097902256
1.0,-0.9375205
-1.0,1.1848195
-1.0,0.54811935
1.0,1.0597106
-1.0,-0.8856491
1.0,-1.1012473
1.0,-1.181922
1.0,-0.77282375
-1.0,0.36622902
1.0,1.4706341
-1.0,-0.41561929
-1.0,1.401514
-1.0,-1.0762405
-1.0,-1.1489721
1.0,-1.1331105
1.0,-0.41388046
1.0,-1.1979211
1.0,-1.0084244
1.0,-0.14124215
-1.0,0.65060141
-1.0,0.63090487
1.0,0.76443532
1.0,1.2127469
1.0,-1.2430765
1.0,-0.64043872
-1.0,-0.10661583
1.0,-0.057604099
1.0,-0.57995516
1.0,-0.43694575
1.0,-1.2903473
1.0,-0.79725229
1.0,-0.12594931
-1.0,0.13832197
1.0,-0.33051997
1.0,-0.93636257
-1.0,0.74846456
-1.0,0.54903723
1.0,-0.60104764
1.0,-1.1795479
1.0,0.39131889
1.0,0.31956602
1.0,0.48273169
-1.0,-0.72656767
-1.0,-0.43656638
1.0,-1.2207285
-1.0,0.46465122
-1.0,-1.5606699
1.0,0.65833394
1.0,-0.21632872
-1.0,-0.51335038
1.0,-0.32984327
1.0,-1.1662151
-1.0,0.65113927
1.0,-1.7801987
-1.0,0.40152035
1.0,0.69183454
1.0,-1.2454032
1.0,0.20730577
1.0,1.1100504
-1.0,-0.96595185
1.0,1.07293
1.0,0.41903544
1.0,-0.53592502
1.0,-1.2704729
1.0,-0.69844185
1.0,-1.0229381
-1.0,-4.362886
1.0,-1.5757676
1.0,-1.2872553
1.0,-0.88707972
-1.0,-1.1135419
-1.0,1.6504143
1.0,-0.73879342
-1.0,-0.10218494
1.0,0.34355265
1.0,0.67702119
1.0,-1.1848036
-1.0,-0.45095181
1.0,-0.5473125
1.0,0.43094982
1.0,-2.9232325
-1.0,0.13026821
1.0,1.2244759
1.0,-0.86229909
1.0,0.56677802
1.0,0.13481359
1.0,-0.95967707
1.0,-1.2177443
1.0,-2.9610338
-1.0,-0.61848111
-1.0,-1.3911468
-1.0,0.49544379
-1.0,-0.55980103
1.0,-0.6150669
1.0,0.55465189
-1.0,0.47525083
-1.0,-0.37713453
1.0,-2.4387692
-1.0,0.42366092
-1.0,-1.1810446
1.0,-0.042146555
1.0,-1.7267714
1.0,0.68483169
1.0,-0.94619528
1.0,-0.79082856
1.0,0.92254221
1.0,-1.1426942
-1.0,1.0361727
1.0,0.98479688
1.0,-1.1031386
-1.0,0.15976411
1.0,0.74568808
1.0,-0.35699628
1.0,0.99880192
1.0,0.23643918
-1.0,0.1115909
1.0,-1.1517523
1.0,0.92979014
1.0,-0.8695675
-1.0,0.35547666
1.0,-0.82763731
1.0,-0.6740971
1.0,-0.85555486
1.0,-0.781313
1.0,-0.73462918
1.0,-0.82426053
-1.0,-1.3251078
1.0,-1.0970713
1.0,-1.4168492
1.0,-1.3343941
1.0,-1.0535312
1.0,0.55333313
1.0,-1.0630716
1.0,-1.2613846
1.0,-0.26787153
1.0,-1.3643344
-1.0,0.84121284
1.0,0.76422388
-1.0,-0.64950536
1.0,-0.30406407
-1.0,0.19461653
1.0,-0.4113139
1.0,0.35868311
-1.0,0.062933831
1.0,-0.77354255
1.0,-0.71130088
-1.0,-1.5150434
-1.0,-0.36356716
1.0,-0.71006336
1.0,-0.61030376
1.0,-0.45253582
1.0,0.47117861
1.0,0.62041154
1.0,-0.89573305
-1.0,-0.92510013
1.0,-1.2586383
1.0,1.6922679
1.0,-0.44471355
-1.0,-1.105219
1.0,-1.2147992
1.0,-0.95883243
1.0,1.9185784
-1.0,0.65950132
1.0,0.67519469
1.0,0.19689829
1.0,-1.040464
1.0,0.89947084
1.0,-1.4164598
1.0,0.39611328
-1.0,-0.20250475
-1.0,0.044684619
-1.0,-1.2019846
1.0,0.3276857
-1.0,-1.2963234
-1.0,0.80869769
-1.0,0.36013723
-1.0,-0.99764244
1.0,-1.1026063
1.0,0.4776481
-1.0,-0.48485328
1.0,1.2968604
1.0,-1.1790372
1.0,0.11966268
-1.0,-1.4319391
-1.0,0.70538533
1.0,-1.049699
1.0,0.56494061
1.0,-1.491391
1.0,-0.91494071
-1.0,0.030105731
1.0,-1.5893833
1.0,0.30415972
-1.0,-0.77003244
1.0,-1.0927414
-1.0,-0.32548224
-1.0,-0.79753128
1.0,-0.51371945
-1.0,0.37107103
-1.0,0.82517554
1.0,-0.95298145
-1.0,-0.46237538
1.0,-0.50366827
1.0,0.042481169
-1.0,-0.13112103
1.0,-0.48451649
-1.0,-1.9807989
1.0,-0.85831626
1.0,1.2025082
1.0,-1.2543513
1.0,1.0275423
1.0,0.50142485
1.0,0.34452516
1.0,-0.88176571
-1.0,1.2720045
1.0,-0.84846168
-1.0,0.0043745555
-1.0,-1.0679539
1.0,-0.13407622
1.0,-1.0331165
-1.0,-1.6116358
1.0,-0.40599054
1.0,-0.6648185
1.0,-0.22490713
1.0,0.6295158
1.0,-1.7541652
1.0,-0.62507939
1.0,-0.71461284
-1.0,-0.0012107727
-1.0,-1.262566
1.0,0.6399965
1.0,-0.15548074
1.0,0.019725346
-1.0,-0.0055092717
1.0,-0.60995013
-1.0,-0.062099919
1.0,-1.0947545
1.0,-0.69649298
-1.0,0.15023007
1.0,-0.46039989
1.0,-0.92379417
1.0,-0.77647885
1.0,-1.7076976
1.0,-1.810218
1.0,-1.007504
1.0,-1.4269595
1.0,-0.098463722
1.0,0.39464576
-1.0,-0.018358447
1.0,0.72653098
-1.0,-1.1426841
-1.0,-0.21618198
-1.0,-0.69635003
1.0,-0.0069600673
1.0,-0.57581805
1.0,-1.8027535
1.0,0.56622915
-1.0,-0.098108798
1.0,-0.10697571
1.0,-1.6194084
1.0,-1.2557207
-1.0,-1.1070417
-1.0,-0.44223642
1.0,1.0582961
1.0,-0.55434113
-1.0,-1.0722509
1.0,-1.0435607
1.0,0.021740618
1.0,-0.10709947
1.0,-1.3348032
1.0,0.049615445
1.0,0.67530259
-1.0,-0.42266491
1.0,-1.5405443
1.0,-0.11027159
1.0,-1.5709216
-1.0,1.3498013
1.0,-0.73876612
1.0,0.50890242
1.0,0.62371569
-1.0,-1.1487445
1.0,0.092879756
-1.0,-0.8414346
1.0,-0.35905566
1.0,1.5095363
1.0,-0.74385269
1.0,0.90286507
-1.0,-1.787684
1.0,-0.94579498
1.0,0.27835692
1.0,-0.58364418
1.0,1.3133401
1.0,-0.091552513
1.0,0.26824786
1.0,-0.93103726
-1.0,-0.90092334
1.0,-0.4160957
1.0,-0.46536003
-1.0,-1.0581162
1.0,-0.49289037
1.0,0.46968392
1.0,1.2361123
1.0,0.79899421
1.0,-0.61720321
1.0,-0.77494859
1.0,-0.13466306
1.0,-0.62675678
-1.0,0.42104892
-1.0,-0.18212497
-1.0,-0.037087908
1.0,-1.5587457
-1.0,0.70292466
1.0,-0.53685267
1.0,0.64782888
1.0,-1.0750032
-1.0,-0.38178905
1.0,0.10083549
1.0,-0.62517232
1.0,-0.48083153
1.0,-1.4769356
-1.0,-0.28414831
1.0,-0.30126875
1.0,-0.18118516
1.0,-0.54417662
-1.0,0.20640934
1.0,0.77448043
1.0,-1.1942608
1.0,0.0087450786
1.0,-0.54191114
1.0,-1.0118112
1.0,-0.08121228
1.0,-0.21780024
1.0,0.46283782
1.0,-0.62451028
1.0,0.0088425161
1.0,-0.31089852
-1.0,0.44129489
1.0,0.082189933
1.0,-0.56763297
1.0,1.0801743
1.0,0.24480964
1.0,-1.3154712
-1.0,0.50560665
1.0,-1.6460971
-1.0,-0.98981199
1.0,-1.0747044
1.0,0.20864958
-1.0,0.12380173
1.0,-1.0697981
1.0,-0.70792963
1.0,0.88285775
1.0,-1.4076685
1.0,-1.0188211
1.0,0.56869553
1.0,0.54447541
1.0,-1.0984498
1.0,-0.9052381
