projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
180f4ddb88686ac942128d14302db526,1ee1b802c6f9b6d6131cfd7bbcb75d61,59ff84ad8077998a8bc058551cfc4d5d,4.70303E+11,36.5934,-87.413864,Clarksville,TN,37042,urban,Clarksville-montgomery Co SD,Montgomery,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Other,highest poverty,Grades PreK-2,30,371.05,436.53,17,f,f,5/5/13,t,t,t,t,t,t,f,f,66,2,5
180f47538ce0c12d2efcc841dc5794f1,d686f51a9b3ce9f9f893169a2c947aab,40b8770e6aae2ca888da73830d8ad5d3,4.82442E+11,32.82227,-96.942592,Irving,TX,75061,urban,Irving Ind School District,Dallas,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Other,highest poverty,Grades PreK-2,35,389.24,457.93,18,f,f,5/20/12,f,f,t,f,f,f,t,f,0,0,2
180f3c0f6ccddd57f945f679f0c9cb44,2da46bec562c54156882728f17a1427c,1b07595fa8988f969b912be41aaa0920,3.61098E+11,40.739006,-73.44415,Farmingdale,NY,11735,suburban,Farmingdale Union Free SD,Nassau,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Literacy,Literacy & Language,Supplies,moderate poverty,Grades 3-5,35,498.83,586.86,12,f,f,10/16/10,f,t,f,f,t,f,f,f,100,2,0
180f25236e04cbf6aed1d6d9f44150d8,93a30a52b40d6b80131aadf5d07c245e,6ad2dd961b9d2f8d296563c7fe1a40a0,2.92928E+11,38.581502,-90.228079,Saint Louis,MO,63118,urban,St Louis City Public Sch Dist,St Louis City,f,t,f,f,f,f,Mrs.,f,f,Social Sciences,History & Civics,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 9-12,9,468.68,571.56,60,t,f,10/11/09,f,f,t,f,f,f,t,f,0,0,2
180f10d8344b157d93e66ac34091129b,286e38730e395c90aa4e14f4e874b69c,62ffe3c42fd5437c59134db83142ae55,4.70303E+11,36.61856,-87.318821,Clarksville,TN,37040,rural,Clarksville-montgomery Co SD,Montgomery,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Technology,moderate poverty,Grades 6-8,30,2085,2452.94,300,f,t,11/20/13,f,t,f,t,t,f,t,f,100,1,2
180ee27b5f468b9b96a7a77fbf45e942,c3b6549fac14d63546e201675f2d52b1,4ec7d8a63dfb2edb2187c3b2286ef248,,36.161987,-86.855617,Nashville,TN,37209,urban,Metro Nashville Pub Sd,Davidson,t,f,f,f,f,f,Mrs.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,30,559.41,658.13,106,f,f,11/25/12,f,t,t,t,f,f,f,f,50,4,0
180ed91d6c4b42b35451c93502c62802,dfb6719c21c45e538df4ae06d8a132cd,bb6b3afc1be6f7f0784d6dbfa3f6a663,4.83702E+11,32.939621,-96.705727,Richardson,TX,75081,urban,Richardson Ind School District,Dallas,f,f,f,f,f,f,Ms.,f,f,Music,Music & The Arts,Other,Applied Learning,Supplies,high poverty,Grades PreK-2,,568,692.68,500,f,f,10/29/06,f,f,f,f,f,f,t,f,,0,1
180ec0cb4785f3f31c3d91883f1e4a4d,68600e9a8100607515d71292e397ef30,eae7adf6ed7961531054bccc5e60089f,2.10051E+11,38.930023,-84.675525,Union,KY,41091,rural,Boone Co School District,Boone,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Technology,low poverty,Grades 3-5,30,471.53,554.74,875,f,f,11/6/12,f,f,f,t,f,f,f,f,0,0,1
180eb3f5a4573a6122347823887280e5,00fbb6862c5a5d667f791b8f2a289e7b,f6bcc24e050c6a522370d17541b778e0,2.90817E+11,36.684787,-93.864929,Cassville,MO,65625,,Cassville R4 School District,Barry,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Other,high poverty,Grades 3-5,17,539.95,658.48,25,f,f,3/12/09,f,,f,,f,,,,,,
180eaee5ec5b5445f6c2ee56602b5ec1,4b7f601edd2561593b07545669493cfe,9a71b4aa566bbab4d3066005898b5de3,62271010875,33.995816,-118.252686,Los Angeles,CA,90011,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,30,419.68,493.74,23,f,f,12/2/12,f,t,f,t,t,f,f,f,100,1,1
180eaaa62b832d00b10ac5f251620b34,891270c00cff64a943c33f0d76f88c89,27d17ba23b0e3db3310063d3336730d2,63441005631,37.763453,-122.476443,San Francisco,CA,94122,urban,San Francisco Unified Sch Dist,San Francisco,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,History & Geography,History & Civics,Technology,high poverty,Grades PreK-2,35,615.73,724.39,22,f,f,11/3/10,f,t,f,t,t,t,f,f,85,2,5
180e9bd1d4f29c660e7e104c21f31323,c420e56abb3510d4cbbda71c5e5bed26,ba0bc83ebb45393a65d10c85f57882c2,1.80394E+11,38.290219,-85.709296,Jeffersonvlle,IN,47130,suburban,Greater Clark Co Sch District,Clark,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Special Needs,Special Needs,Supplies,highest poverty,Grades PreK-2,30,409.45,481.71,20,f,f,12/16/13,f,f,t,t,t,t,t,f,100,0,17
180e4a0a63c3ebd7cc730ef5cc947139,4d6fd5a7d30490c354f7aba43a2164dd,e67628dc04ea8ce43df928b53144425f,4.21899E+11,40.015249,-75.137362,Philadelphia,PA,19140,urban,Philadelphia City School Dist,Philadelphia,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,30,790.24,929.69,105,f,f,8/7/12,f,,f,,f,,,,,,
180e42f242c79b3b05d476bbceb279e2,65bc8603cfd81803ade412c5e8c87881,3861d35c8911f6e2c54bce8d14511d0d,1.70993E+11,41.817883,-87.599345,Chicago,IL,60653,urban,Burnham Park Elem Network,Cook,f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Technology,highest poverty,Grades PreK-2,30,782.93,921.09,34,f,f,7/30/13,f,t,f,t,t,t,f,f,63,8,4
180e07b6d03d953e66b7b4a11aabdb5d,5fcea45805d763866a4a50cee85703e4,2dc6fbdaa9c144cdd98fedf27db982c3,5.30825E+11,47.706691,-117.387091,Spokane,WA,99207,urban,Spokane School District 81,Spokane,f,f,f,f,f,f,Mr.,f,f,Character Education,Applied Learning,,,Supplies,highest poverty,Grades 3-5,30,339.17,399.02,25,f,f,6/3/12,f,t,t,f,f,t,t,f,50,2,4
180df5e253e488d43698492631fb1789,cbb8d712ee63dc183e5cd922d99a31c7,a72753e4d427f9b21f314c59c0dbab90,62271010860,33.945629,-118.22583,South Gate,CA,90280,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,,346.45,422.5,120,f,f,9/15/06,f,f,t,f,f,f,t,f,,0,1
180df208008199a5d2d545446959dce4,b8a5c6d55738446d52c1c2efc9c8fb46,fd3ad300c7307aa5a618c63b6c599492,60985001066,33.855688,-117.55051,Corona,CA,92881,suburban,Corona-norco Unif Sch Dist,Riverside,f,f,t,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30,860.77,1012.67,25,f,f,10/24/13,f,f,f,f,t,f,f,f,100,0,2
180de24bb241589215c4184614b9eb6b,f24d187a9a3ed34d6d2fb4970ca1d8d8,981eb9ca705cead67f60f7e7894b4353,3.5015E+11,32.383576,-106.807951,Las Cruces,NM,88007,,Las Cruces Public Schools,Dona Ana,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Performing Arts,Music & The Arts,Technology,highest poverty,Grades 3-5,35,533.16,627.25,420,f,f,3/27/12,f,f,t,t,f,f,t,f,,0,1
180dd134c8d5dfe4d8269ef191a3d9f9,5f45e6e5e69bacf6e262576bd6382976,1ac1889dc06044dc933aeaa1ddfbb5be,61668002096,33.909057,-118.357703,Hawthorne,CA,90250,suburban,Hawthorne School District,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Foreign Languages,Literacy & Language,Books,highest poverty,Grades 3-5,30,774.71,911.42,24,f,f,7/3/12,f,t,f,t,f,f,f,f,0,2,1
180dc97940c9eb154c2c8ddd945540f2,852212d786b36ab96f203a74843a9ec1,03a37b797f62d85a530e27ff9dc9cbce,2.40048E+11,39.265766,-77.206978,Damascus,MD,20872,suburban,Montgomery Co Public Schools,Montgomery,f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Other,moderate poverty,Grades PreK-2,9,532.09,648.89,25,f,f,10/2/09,f,,f,,f,,,,,,
180d9964e790a317b57ed6ca133a910c,6e0da740b013bb7c83b6c415d361f5cf,7d7212037a739c979e050b58f70770f9,4.82406E+11,32.841884,-97.159975,Hurst,TX,76054,suburban,Hurst-euless-bedford Isd,Tarrant,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Supplies,high poverty,Grades 9-12,35,495.22,582.61,50,f,f,10/6/10,f,f,f,t,f,f,f,f,50,0,2
180d88a77edebb3d6addf67ba8ac1226,fdebcf5935f3ac2035aadd5d6244c4b7,5bafdbbb8011d20ef601729ecb6a7a68,4.01461E+11,35.474658,-98.35935,Hinton,OK,73047,rural,Hinton School District 161,Caddo,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,35,391.27,460.32,375,f,f,6/1/11,f,,f,,f,,,,,,
180d7a2b1fb112b5395ec9fa2a510c36,7c35b53ae0734b849283d062b6f85db2,84ba2358b962f48fbf2f86c80b97d0d5,2.51113E+11,42.140343,-72.494408,Springfield,MA,1129,urban,Springfield Public Sch Dist,Hampden,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,9,784.7,956.95,400,t,f,4/26/10,f,f,t,f,f,t,t,f,25,0,4
180d376f2fb5d089cf819d79dc8154b3,9138b98c79f8ccf17c1678c22c2f646a,77cb00259c6d867f83a5c2ae13e77165,90207000393,41.850067,-71.899193,Dayville,CT,6241,rural,Killingly Town School District,Windham,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Other,high poverty,Grades 3-5,35,788.71,927.89,52,f,f,10/13/10,t,t,t,t,t,t,t,f,62,5,6
180d1fa92b95970fd08e0e745e796dd4,69a86651a45547c6429d9e2c242f5b26,a909cc48506730304b23547961ea5606,5.30354E+11,47.397661,-122.301891,Des Moines,WA,98198,suburban,Highline School District 401,King,f,f,f,f,f,f,Ms.,f,f,Health & Wellness,Health & Sports,Health & Life Science,Math & Science,Supplies,high poverty,Grades 6-8,30,413.84,486.87,350,f,f,12/29/13,f,,f,,f,,,,,,
180d1767f6261f678c563b83ebdc3345,5f005ab517c9b668141305d283b1ca52,2112c4044a67db73e63c0a3f945939ce,80612001050,38.286447,-104.634753,Pueblo,CO,81003,urban,Pueblo City School District 60,Pueblo,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Other,highest poverty,Grades 3-5,30,524.47,617.02,120,f,f,8/17/12,f,t,t,f,f,f,t,f,50,1,1
180d100d428c07a4818229f52e20c4ad,ae36c859a07f4bdd4e0580bdb091da08,9d34d163f9707ad2aee127eb17848b65,,33.662571,-116.190271,Coachella,CA,92236,suburban,Coachella Valley Unif Sch Dist,Riverside,t,f,f,f,f,f,Ms.,f,f,College & Career Prep,Applied Learning,Other,Applied Learning,Technology,highest poverty,Grades 9-12,30,334.62,393.67,30,t,f,11/16/13,f,f,t,t,t,t,t,f,66,0,3
180cf66f723a02a57aeedb9ab9bdc689,de9901cc4d1bc8b9e7912e9179c60037,32486e621656282a4e44bbaa5ad5af0b,3.7045E+11,35.878016,-80.061086,Thomasville,NC,27360,urban,Thomasville City School Dist,Davidson,f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 3-5,9,537.4,655.37,50,t,f,7/27/09,f,f,t,t,f,t,t,f,25,0,6
180cdb7f4e9d239dfbcb619a9c4792ba,fa05f4d6cd9077224c663de51165ea1c,2944891f372a2d32b286f08259ebdd2a,3.7015E+11,36.095292,-80.419788,Lewisville,NC,27023,suburban,Winston-salem Forsyth Co SD,Forsyth,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Supplies,moderate poverty,Grades PreK-2,,233.7,285,20,f,f,10/31/05,f,f,t,t,f,f,t,t,,0,1
180cbc453ba09f58bdcf6adb000bc237,d668fecb081f2046323af60afa2914e4,d19b57f9c86364ac2a3dd149823d0815,5.40105E+11,40.04245,-80.662671,Wheeling,WV,26003,urban,Ohio Co School District,Ohio,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,high poverty,Grades 6-8,35,310.89,365.75,110,t,f,3/1/11,f,f,t,t,t,t,t,f,85,0,6
180cb99425ca3a45ade0625eb9213667,5de01ea5402a34a9195b16d7e07a0bbc,4d58aa1085f24f338926fc0807b6ba03,1.70993E+11,41.989312,-87.658276,Chicago,IL,60660,urban,Ravenswood-ridge Elem Network,Cook,f,t,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Health & Life Science,Math & Science,Technology,highest poverty,Grades 6-8,35,854.99,982.75,80,f,f,2/15/10,f,,f,,f,,,,,,
180c818f1ea0c1ff592e65ef856af582,f640d9411fdb7e5dea184b3d499641af,306c8b5e539ce36116ac6a7a4072c41c,4.21899E+11,39.982896,-75.141549,Philadelphia,PA,19122,urban,Philadelphia City School Dist,Philadelphia,f,f,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,Character Education,Applied Learning,Books,highest poverty,Grades 6-8,9,462.29,563.77,66,f,f,8/28/09,f,f,t,t,t,t,t,f,100,0,3
180c4b3e310328fc60bc3e0029c8ff45,5d9d9d737ce77e155d99b5dc5d902dfe,1302e161b174f4bd86965050dfdb1295,4.20615E+11,40.989391,-78.477268,Clearfield,PA,16830,,Clearfield Area School Dist,Clearfield,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades 9-12,9,449.32,547.95,90,t,f,8/20/09,f,,f,,f,,,,,,
180c1a4a3fd6ce4d70f75883ccdcd271,44eea02e6bb7d4a406ac8289ef9e7769,30913eaa4212b4057c3862eed4de1d8d,3.70126E+11,36.045459,-78.935597,Durham,NC,27705,urban,Durham Public School District,Durham,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Early Development,Applied Learning,Supplies,high poverty,Grades PreK-2,30,306.39,360.46,23,f,f,2/21/13,f,f,t,t,t,f,t,f,100,0,1
180bf6a041f9706d939cfb6a3be2c71d,205a77c4ca8b2a67c4c5d93f252fa336,ab125f0ece69f756fa5212f763f58731,1.924E+11,41.008247,-95.233867,Red Oak,IA,51566,,Red Oak Cmty School District,Montgomery,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 3-5,9,1036.53,1264.06,24,t,f,12/16/09,f,f,f,f,f,f,f,f,0,0,1
180b3061389cd2d321a6b6b7f20aea13,ae391309793c61730b1826f6e22661ed,35f1cdf34b3b8b553a0c20f6c2b1c1f4,62271002927,34.20752,-118.478004,Van Nuys,CA,91406,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Health & Life Science,Math & Science,Technology,highest poverty,Grades 3-5,35,472.95,556.41,24,t,f,1/20/12,f,t,t,t,f,t,t,f,54,2,10
180b29f7f0099e9776cf6e45546ae5bf,652e2280e64a92e43cc27e12ca787e7d,c624a31a28b06b3863a1ca6c88e531a9,2.50279E+11,42.296751,-71.075505,Dorchester,MA,2124,urban,Boston Public School District,Suffolk,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Supplies,highest poverty,Grades PreK-2,30,400.26,470.89,75,f,f,8/17/13,f,f,f,t,t,f,f,t,100,0,2
180b047a39556eba8878e41c7f4a4d0b,d7905cbad0946bb10aaaebe517ff9eb7,13994c57bf0a1dcbc0f40155e1b67b76,61032001155,37.963152,-120.308697,Sonora,CA,95370,,Curtis Creek Elem Sch Dist,Tuolumne,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Community Service,Applied Learning,Supplies,high poverty,Grades PreK-2,9,500.82,610.76,21,f,f,5/23/10,f,f,t,t,t,t,t,f,76,0,14
180aeb552e4dc7140fb25348cbc79076,f097f244a8295a85550b7e9a7c5c326c,11cf1c585565e5c2c12deb20b3392700,1.20087E+11,27.983876,-82.302464,Seffner,FL,33584,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,35,364.54,428.87,17,t,f,3/30/11,f,t,t,t,f,t,t,f,33,6,7
180ae5172eeb6f7e7da14f288c776860,38d2276874754c48f795ce38103a79dc,3c77548e8ac138424ce659e2c324eba5,3.60014E+11,40.654386,-74.005757,Brooklyn,NY,11232,urban,District 75,New York (Manhattan),f,f,t,f,f,f,Mr.,f,f,Special Needs,Special Needs,Health & Wellness,Health & Sports,Other,highest poverty,Grades 9-12,30,435.98,512.92,12,f,f,6/4/13,f,f,t,t,t,f,t,f,100,0,2
180ac15783ea1c1915bdf393519e1a96,2a036f94a39575b71728afaf24b3b63a,0e8bd71fd41c8e81eed0187b60289a34,3.90461E+11,39.479552,-84.552209,Seven Mile,OH,45062,suburban,Edgewood City School District,Butler,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,moderate poverty,Grades 3-5,30,190.23,223.8,50,f,f,5/4/13,f,f,f,t,t,f,f,f,100,0,1
180aa535c1655bed1416851a48a117da,3c893c044604f835bd46ff643e88ddc9,19c5b66c733a1c3b01e3d0242fa9b86d,,41.921255,-87.776659,Chicago,IL,60639,urban,Chicago Psd-Area 52/53,Cook,t,f,f,f,f,f,Mrs.,f,f,Parent Involvement,Applied Learning,,,Technology,highest poverty,Grades PreK-2,17,428.45,522.5,27,f,f,10/30/06,f,,f,,f,,,,,,
180aa4e3544503606fbc04666939788f,8419da99215c5b64bd5a4a3ac879c452,4dc5e82135c513ee859ee08ae31f7e9a,,32.235279,-110.934273,Tucson,AZ,85716,urban,Arizona Dept of Education,Pima,t,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 9-12,30,706.9,831.65,100,f,f,9/15/12,t,t,t,t,t,t,t,f,70,7,8
180a8dcafa398d162d0579ef9c28902c,a3dd5208ec4d91c3532139ba9122c3f5,24988994c0432e4c5daeebd8c3063478,2.91635E+11,37.059528,-94.501063,Joplin,MO,64804,urban,Joplin Schools,Jasper,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Other,high poverty,Grades 3-5,35,389.79,458.58,25,f,f,8/24/11,f,f,t,t,f,t,t,f,50,0,4
180a852d8d4cec5c0f3d3abd6469220a,4dcafdbad54447c4a181a71426270949,69958548fc857ddd2b7ca8cdc312b38c,62271008888,34.102363,-118.203756,Los Angeles,CA,90042,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,moderate poverty,Grades PreK-2,35,165.81,195.07,23,f,f,3/27/12,f,f,t,t,t,f,t,f,100,0,2
180a7be483ec96866e38b627e694ce57,f29a55cef42a2004d61b6f2643e212b1,d30a17de458fbd1fdf2f0de34b2199ec,1.70942E+11,40.104233,-88.281437,Champaign,IL,61821,urban,Champaign Cmty Unit Sch Dist 4,Champaign,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Technology,high poverty,Grades 6-8,35,520.65,612.53,30,f,f,11/6/11,f,t,f,t,f,f,f,f,50,1,1
180a6d95051feea3fbb27c382f7b4af1,b5af544df70b2d712536f56d8383a600,30181ad8fe272e1f66b9b03b9da38420,1.2015E+11,26.63238,-80.07045,Lake Worth,FL,33461,suburban,Palm Beach Co School District,Palm Beach,f,f,f,f,f,f,Ms.,f,f,Health & Wellness,Health & Sports,,,Supplies,highest poverty,Grades 6-8,30,740.49,871.16,188,t,f,5/10/13,f,f,t,f,f,f,t,f,0,0,2
180a6cf843a7198db69bece1f64a1e15,11fa973244fa898560e59a9320eadbda,415a56238560a897e73bf40d76a248ad,1.81281E+11,39.775572,-86.315847,Indianapolis,IN,46234,urban,Msd Of Wayne Twp,Marion,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades PreK-2,30,975.72,1147.91,24,f,f,4/6/13,f,,f,,f,,,,,,
180a44754bbbd53322c021d96d33993f,36c4f4d9428fd0f17f3cd40f099b419f,8407622956a5fdacce47318dee57837e,1.20087E+11,27.966013,-82.138451,Plant City,FL,33566,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Health & Life Science,Math & Science,Supplies,highest poverty,Grades PreK-2,35,447.66,526.66,20,f,f,4/11/11,f,,f,,f,,,,,,
180a3c0447e31509d2d1243acdcac8e4,a5fed8bbb6f3fc8af4d14f1b9d55f68b,fe50d0171fd4e8a2955e83a49ca9b35d,3.40654E+11,40.186318,-74.685624,Trenton,NJ,8620,suburban,Hamilton Twp School District-Mercer,Mercer,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Technology,moderate poverty,Grades 3-5,35,553.8,651.53,22,f,f,1/11/11,f,f,f,f,f,f,f,f,0,0,1
180a239766af5a8d45bd386e104879ba,e52dfcf354a8412c34dea48f88c9bc47,e574df07b75f4c9135f2a15dfdf30ae9,4.20504E+11,40.401635,-80.081817,Carnegie,PA,15106,suburban,Carlynton School District,Allegheny,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,high poverty,Grades 3-5,30,376.94,443.46,20,f,f,8/18/13,f,t,t,t,f,t,f,f,60,6,3
180a14a779b5da59b3c544965324ebcb,54cc4298f60eb4aa75bcc4e42e1e59ed,a1efbfdbb4fff73cea2964685bc283a1,3.20006E+11,36.226992,-115.147216,N Las Vegas,NV,89032,suburban,Clark Co School District,Clark,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,17,610.82,744.9,50,f,f,3/15/09,f,,f,,f,,,,,,
180a0e5d9697a3f9911953b7e88b44aa,2f7501e3dba45ba52cea60e2f6f037c0,aaa20637b103a49b1f10b02fee4f0959,61455010775,36.79435,-119.836014,Fresno,CA,93705,urban,Fresno Unified School Dist,Fresno,t,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,30,486.57,572.44,25,f,f,5/6/13,f,,f,,f,,,,,,
1809cf85c02bb305299a220c2aea981e,ba8542e9338476e94e3c0e1cd1ed3b02,ba18c9e84d23b0649bcbbe5c976a93f6,4.83808E+11,30.436402,-97.824747,Austin,TX,78726,,Round Rock Ind School Dist,Travis,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Books,low poverty,Grades PreK-2,35,243.84,286.87,15,f,f,2/19/12,f,,f,,f,,,,,,
1809caf3551e1b006d0ad154cce8dc8c,94f0f864aaf556b22edad2d0b6ab01de,677aa96a60b52268babc402eb85d3c95,62271010868,34.036602,-118.283119,Los Angeles,CA,90007,urban,Los Angeles Unif Sch Dist,Los Angeles,t,f,f,f,f,t,Mr.,f,f,History & Geography,History & Civics,,,Technology,highest poverty,Grades 6-8,35,258.29,303.87,153,t,f,8/21/11,f,f,t,t,f,t,t,f,50,0,4
1809aefb812664440a1a536f4ae13469,b17dbe561f2a9d2bb32c320e40cf9d16,6a31487dc9e56135f93ebaa8093f4ae5,2.51038E+11,42.531264,-70.890019,Salem,MA,1970,suburban,Salem Public School District,Essex,f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,30,275.52,324.14,20,f,f,3/12/13,f,t,f,t,f,f,f,f,0,2,2
1809831dce0a67e360294617259c1599,5a44339109c43720d0ae1a095b254922,8c4a4bc06e3e0ceaecb60270a128939f,3.60012E+11,40.66007,-73.913814,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Visual Arts,Music & The Arts,Technology,highest poverty,Grades 6-8,9,2090.25,2549.09,500,f,f,12/7/09,f,,f,,f,,,,,,
1809722d9315a08acf9128321c74c315,3cc73f29ffdf16e535989d43033d6fe6,e4760fbfc6e35caa9bb85354c9162962,4.84095E+11,29.348823,-98.610796,San Antonio,TX,78242,urban,Southwest Ind School District,Bexar,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,History & Geography,History & Civics,Books,highest poverty,Grades 3-5,35,364.71,429.07,65,f,f,2/22/12,f,f,t,t,t,t,t,f,70,0,11
180951633ffa9d741fe652866e4b59b3,517f4e411feb0ecc4f1d2c60772a0bbc,c9a9894eaefbe4d83925e16df9b2fa95,10039000164,33.508575,-86.895302,Birmingham,AL,35218,suburban,Birmingham City School Dist,Jefferson,f,f,f,f,f,f,Mrs.,t,f,Foreign Languages,Literacy & Language,,,Books,highest poverty,Grades 9-12,30,276.72,325.55,180,t,f,8/13/13,f,f,t,t,f,t,t,f,50,0,3
18093dd873958465b658b89aee3129f3,b121b8d956589ecda487a4cfc370582b,f2f8ec4be863ef3288ae947455c8d0f4,4.5009E+11,34.527745,-82.629293,Anderson,SC,29621,urban,Anderson School District 5,Anderson,f,t,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Technology,high poverty,Grades 6-8,17,487,593.9,100,f,f,6/24/08,f,,f,,f,,,,,,
18092e8ce934d556636a767a2ad494d8,4877227e35ffd1e08b5cff1d61beefbb,8d96d0faf53b295ab13785baa3d88bd5,4.82364E+11,29.684476,-95.513735,Houston,TX,77074,urban,Houston Ind School District,Harris,f,t,f,f,f,f,Mr.,f,f,Civics & Government,History & Civics,Economics,History & Civics,Technology,highest poverty,Grades 9-12,17,454,553.66,240,f,f,10/31/07,f,f,f,f,f,f,f,f,,0,1
